
1,1,0,1,1009
2,2,0,3,1009
3,3,0,2,1009
4,4,0,1,833
5,5,0,3,833
6,6,0,2,833
7,7,0,1,805
8,8,0,3,805
9,9,0,2,805
10,10,0,1,777
11,11,0,3,777
12,12,0,2,777
13,13,0,1,861
14,14,0,3,861
15,15,0,2,861
16,16,0,1,1037
17,17,0,3,1037
18,18,0,2,1037
19,19,0,1,1093
20,20,0,3,1093
21,21,0,2,1093
22,22,0,1,545
23,23,0,3,545
24,24,0,2,545
