
130,981,0.2,W,0,1830
131,982,0.2,W,0,1831
132,983,0.2,W,0,1832
133,984,0.2,W,0,1833
134,985,0.2,W,0,1834
135,986,0.2,W,0,1835
136,987,0.2,W,0,1836
137,988,0.2,W,0,1837
138,989,0.2,W,0,1838
139,990,0.2,W,0,1839
140,991,0.2,W,0,1840
141,992,0.2,W,0,1841
142,993,0.2,W,0,1842
143,994,0.2,W,0,1843
144,995,0.2,W,0,1844
145,996,0.2,W,0,1845
146,997,0.2,W,0,1846
147,998,0.2,W,0,1847
148,999,0.2,W,0,1848
149,1000,0.2,W,0,1849
150,1001,0.2,W,0,1850
151,1002,0.2,W,0,1851
152,1003,0.2,W,0,1852
153,1004,0.2,W,0,1853
154,1005,0.2,W,0,1854
155,1006,0.2,W,0,1855
156,1007,0.2,W,0,1856
157,1008,0.2,W,0,1857
158,1009,0.2,W,0,1858
159,1010,0.2,W,0,1859
160,1011,0.2,W,0,1860
161,1012,0.2,W,0,1861
162,1013,0.2,W,0,1862
163,1014,0.2,W,0,1863
164,1015,0.2,W,0,1864
165,1016,0.2,W,0,1865
166,1017,0.2,W,0,1866
167,1018,0.2,W,0,1867
168,1019,0.2,W,0,1868
169,1020,0.2,W,0,1869
170,1021,0.2,W,0,1870
171,1022,0.2,W,0,1871
172,1023,0.2,W,0,1872
173,1024,0.2,W,0,1873
174,1025,0.2,W,0,1874
175,1026,0.2,W,0,1875
176,1027,0.2,W,0,1876
177,1028,0.2,W,0,1877
178,1029,0.2,W,0,1878
179,1030,0.2,W,0,1879
180,1031,0.2,W,0,1880
181,1032,0.2,W,0,1881
182,1033,0.2,W,0,1882
183,1034,0.2,W,0,1883
184,1035,0.2,W,0,1884
185,1036,0.2,W,0,1885
186,1037,0.2,W,0,1886
187,1038,0.2,W,0,1887
188,1039,0.2,W,0,1888
189,1040,0.2,W,0,1889
190,1041,0.2,W,0,1890
191,1042,0.2,W,0,1891
192,1043,0.2,W,0,1892
193,1044,0.2,W,0,1893
194,1045,0.2,W,0,1894
195,1046,0.2,W,0,1895
196,1047,0.2,W,0,1896
197,1048,0.2,W,0,1897
198,1049,0.2,W,0,1898
199,1050,0.2,W,0,1899
200,1051,0.2,W,0,1900
201,1052,0.2,W,0,1901
202,1053,0.2,W,0,1902
203,1054,0.2,W,0,1903
204,1055,0.2,W,0,1904
205,1056,0.2,W,0,1905
206,1057,0.2,W,0,1906
207,1058,0.2,W,0,1907
208,1059,0.2,W,0,1908
209,1060,0.2,W,0,1909
210,1061,0.2,W,0,1910
211,1062,0.2,W,0,1911
212,1063,0.2,W,0,1912
213,1064,0.2,W,0,1913
214,1065,0.2,W,0,1914
215,1066,0.2,W,0,1915
216,1067,0.2,W,0,1916
217,1068,0.2,W,0,1917
218,1069,0.2,W,0,1918
219,1070,0.2,W,0,1919
220,1071,0.2,W,0,1920
221,1072,0.2,W,0,1921
222,1073,0.2,W,0,1922
223,1074,0.2,W,0,1923
224,1075,0.2,W,0,1924
225,1076,0.2,W,0,1925
226,1077,0.2,W,0,1926
227,1078,0.2,W,0,1927
228,1079,0.2,W,0,1928
229,1080,0.2,W,0,1929
230,1081,0.2,W,0,1930
231,1082,0.2,W,0,1931
232,1083,0.2,W,0,1932
233,1084,0.2,W,0,1933
234,1085,0.2,W,0,1934
235,1086,0.2,W,0,1935
236,1087,0.2,W,0,1936
237,1088,0.2,W,0,1937
238,1089,0.2,W,0,1938
239,1090,0.2,W,0,1939
240,1091,0.2,W,0,1940
241,1092,0.2,W,0,1941
242,1093,0.2,W,0,1942
243,1094,0.2,W,0,1943
244,1095,0.2,W,0,1944
245,1096,0.2,W,0,1945
246,1097,0.2,W,0,1946
247,1098,0.2,W,0,1947
248,1099,0.2,W,0,1948
249,1100,0.2,W,0,1949
250,1101,0.2,W,0,1950
251,1102,0.2,W,0,1951
252,1103,0.2,W,0,1952
253,1104,0.2,W,0,1953
254,1105,0.2,W,0,1954
255,1106,0.2,W,0,1955
256,1107,0.2,W,0,1956
257,1108,0.2,W,0,1957
258,1109,0.2,W,0,1958
259,1110,0.2,W,0,1959
260,1111,0.2,W,0,1960
261,1112,0.2,W,0,1961
262,1113,0.2,W,0,1962
263,1114,0.2,W,0,1963
264,1115,0.2,W,0,1964
265,1116,0.2,W,0,1965
266,1117,0.2,W,0,1966
267,1118,0.2,W,0,1967
268,1119,0.2,W,0,1968
269,1120,0.2,W,0,1969
270,1121,0.2,W,0,1970
271,1122,0.2,W,0,1971
272,1123,0.2,W,0,1972
273,1124,0.2,W,0,1973
274,1125,0.2,W,0,1974
275,1126,0.2,W,0,1975
276,1127,0.2,W,0,1976
277,1128,0.2,W,0,1977
278,1129,0.2,W,0,1978
279,1130,0.2,W,0,1979
280,1131,0.2,W,0,1980
281,1132,0.2,W,0,1981
282,1133,0.2,W,0,1982
283,1134,0.2,W,0,1983
284,1135,0.2,W,0,1984
285,1136,0.2,W,0,1985
286,1137,0.2,W,0,1986
287,1138,0.2,W,0,1987
288,1139,0.2,W,0,1988
289,1140,0.2,W,0,1989
290,1141,0.2,W,0,1990
291,1142,0.2,W,0,1991
292,1143,0.2,W,0,1992
293,1144,0.2,W,0,1993
294,1145,0.2,W,0,1994
295,1146,0.2,W,0,1995
296,1147,0.2,W,0,1996
297,1148,0.2,W,0,1997
298,1149,0.2,W,0,1998
299,1150,0.2,W,0,1999
300,1151,0.2,W,0,2000
301,1152,0.2,W,0,2001
302,1153,0.2,W,0,2002
303,1154,0.2,W,0,2003
304,1155,0.2,W,0,2004
305,1156,0.2,W,0,2005
306,1157,0.2,W,0,2006
307,1158,0.2,W,0,2007
308,1159,0.2,W,0,2008
309,1160,0.2,W,0,2009
310,1161,0.2,W,0,2010
311,1162,0.2,W,0,2011
312,1163,0.2,W,0,2012
313,1164,0.2,W,0,2013
314,1165,0.2,W,0,2014
315,1166,0.2,W,0,2015
316,1167,0.2,W,0,2016
317,1168,0.2,W,0,2017
318,1169,0.2,W,0,2018
319,1170,0.2,W,0,2019
320,1171,0.2,W,0,2020
321,1172,0.2,W,0,2021
322,1173,0.2,W,0,2022
323,1174,0.2,W,0,2023
324,1175,0.2,W,0,2024
325,1176,0.2,W,0,2025
326,1177,0.2,W,0,2026
327,1178,0.2,W,0,2027
328,1179,0.2,W,0,2028
329,1180,0.2,W,0,2029
330,1181,0.2,W,0,2030
331,1182,0.2,W,0,2031
332,1183,0.2,W,0,2032
333,1184,0.2,W,0,2033
334,1185,0.2,W,0,2034
335,1186,0.2,W,0,2035
336,1187,0.2,W,0,2036
337,1188,0.2,W,0,2037
338,1189,0.2,W,0,2038
339,1190,0.2,W,0,2039
340,1191,0.2,W,0,2040
341,1192,0.2,W,0,2041
342,1193,0.2,W,0,2042
343,1194,0.2,W,0,2043
344,1195,0.2,W,0,2044
345,1196,0.2,W,0,2045
346,1197,0.2,W,0,2046
347,1198,0.2,W,0,2047
348,1199,0.2,W,0,2048
349,1200,0.2,W,0,2049
350,1201,0.2,W,0,2050
351,1202,0.2,W,0,2051
352,1203,0.2,W,0,2052
353,1204,0.2,W,0,2053
354,1205,0.2,W,0,2054
355,1206,0.2,W,0,2055
356,1207,0.2,W,0,2056
357,1208,0.2,W,0,2057
358,1209,0.2,W,0,2058
359,1210,0.2,W,0,2059
360,1211,0.2,W,0,2060
361,1212,0.2,W,0,2061
362,1213,0.2,W,0,2062
363,1214,0.2,W,0,2063
364,1215,0.2,W,0,2064
365,1216,0.2,W,0,2065
366,1217,0.2,W,0,2066
367,1218,0.2,W,0,2067
368,1219,0.2,W,0,2068
369,1220,0.2,W,0,2069
370,1221,0.2,W,0,2070
371,1222,0.2,W,0,2071
372,1223,0.2,W,0,2072
373,1224,0.2,W,0,2073
374,1225,0.2,W,0,2074
375,1226,0.2,W,0,2075
376,1227,0.2,W,0,2076
377,1228,0.2,W,0,2077
378,1229,0.2,W,0,2078
379,1230,0.2,W,0,2079
380,1231,0.2,W,0,2080
381,1232,0.2,W,0,2081
382,1233,0.2,W,0,2082
383,1234,0.2,W,0,2083
384,1235,0.2,W,0,2084
385,1236,0.2,W,0,2085
386,1237,0.2,W,0,2086
387,1238,0.2,W,0,2087
388,1239,0.2,W,0,2088
389,1240,0.2,W,0,2089
390,1241,0.2,W,0,2090
391,1242,0.2,W,0,2091
392,1243,0.2,W,0,2092
393,1244,0.2,W,0,2093
394,1245,0.2,W,0,2094
395,1246,0.2,W,0,2095
396,1247,0.2,W,0,2072
397,1248,0.2,W,0,2096
398,1249,0.2,W,0,2097
399,1250,0.2,W,0,2098
400,1251,0.2,W,0,2099
401,1252,0.2,W,0,2100
402,1253,0.2,W,0,2101
403,1254,0.2,W,0,2102
404,1255,0.2,W,0,2103
405,1256,0.2,W,0,2104
406,1257,0.2,W,0,2105
407,1258,0.2,W,0,2106
408,1259,0.2,W,0,2107
409,1260,0.2,W,0,2108
410,1261,0.2,W,0,2109
411,1262,0.2,W,0,2110
412,1263,0.2,W,0,2111
413,1264,0.2,W,0,2112
414,1265,0.2,W,0,2113
415,1266,0.2,W,0,2114
416,1267,0.2,W,0,2115
417,1268,0.2,W,0,2116
418,1269,0.2,W,0,2117
419,1270,0.2,W,0,2118
420,1271,0.2,W,0,2119
421,1272,0.2,W,0,2120
422,1273,0.2,W,0,2121
423,1274,0.2,W,0,2122
424,1275,0.2,W,0,2123
425,1276,0.2,W,0,2124
