"-11.066879272460938","-11.066879272460938"
"-10.066879272460938","-11.066879272460938"
"-9.066879272460938","-11.066879272460938"
"-8.066879272460938","-11.066879272460938"
"-7.0668792724609375","-11.066879272460938"
"-6.0668792724609375","-11.066879272460938"
"-5.0668792724609375","-11.066879272460938"
"-4.0668792724609375","-11.066879272460938"
"-3.0668792724609375","-11.066879272460938"
"-2.0668792724609375","-11.066879272460938"
"-1.0668792724609375","-11.066879272460938"
"-0.0668792724609375","-11.066879272460938"
"0.9331207275390625","-11.066879272460938"
"1.9331207275390625","-11.066879272460938"
"2.9331207275390625","-11.066879272460938"
"3.9331207275390625","-11.066879272460938"
"4.9331207275390625","-11.066879272460938"
"5.9331207275390625","-11.066879272460938"
"6.9331207275390625","-11.066879272460938"
"7.9331207275390625","-11.066879272460938"
"8.933120727539062","-11.066879272460938"
"9.933120727539062","-11.066879272460938"
"10.933120727539062","-11.066879272460938"
"11.933120727539062","-11.066879272460938"
"12.933120727539062","-11.066879272460938"
"13.933120727539062","-11.066879272460938"
"14.933120727539062","-11.066879272460938"
"15.933120727539062","-11.066879272460938"
"16.933120727539062","-11.066879272460938"
"17.933120727539062","-11.066879272460938"
